Car_id,Bus_model
7EE7398093913D68,5BD6A4EE56A73320
ECB9498E57858243,5BD6A4EE56A73320
ACEEDA5D00016DB3,5BD6A4EE56A73320
3A789EBE702A4D64,99BA9780D7CEBA09
29C6F745F35C22BC,99BA9780D7CEBA09
9E2D1AB99CF2E997,5BD6A4EE56A73320
05F669E0FAE1714A,99BA9780D7CEBA09
8988038C7D1DEC99,BBC826F2600D6108
965F9D57ECE2C36C,8DCE640448C407B9
A7FF75C91505C615,C364D5CFCE27A115
3FE9405832091627,5BD6A4EE56A73320
B7456A6ACA8ACFFA,C364D5CFCE27A115
8CF824AD9A92E279,C364D5CFCE27A115
0C7530DB81B1EE55,99BA9780D7CEBA09
B749B703408D8189,5BD6A4EE56A73320
F4C83647FDBF6050,C364D5CFCE27A115
F5EFF81ABE657394,C364D5CFCE27A115
8229F12044F78D0D,C364D5CFCE27A115
85E6C9B58800C85E,C364D5CFCE27A115
8CB646F297C86FE6,C364D5CFCE27A115
0CBEA048B95B4B73,C364D5CFCE27A115
D411A8F2D845196B,5BD6A4EE56A73320
BF58159923C30F3F,5BD6A4EE56A73320
BA869233B2E3BDD2,5BD6A4EE56A73320
B118D427120731A7,C364D5CFCE27A115
A959856CEB2CDA1E,99BA9780D7CEBA09
7C75DBF363DE8A0C,C364D5CFCE27A115
6231107D1665415C,C364D5CFCE27A115
FDE707F573F7B850,C364D5CFCE27A115
BBF5368F09FA2A3F,C364D5CFCE27A115
68DC74CBFBCE1A69,C364D5CFCE27A115
A3C9D247C3EDF5C8,C364D5CFCE27A115
932EEC41D6FC9B7F,5BD6A4EE56A73320
8C94B9890C79A916,5BD6A4EE56A73320
2D15553221A613DF,5BD6A4EE56A73320
1C27D93181FDEAEF,C364D5CFCE27A115
5CD467693601377D,99BA9780D7CEBA09
59B48CCD4EE0AA92,99BA9780D7CEBA09
FB26263FB5611CB3,C364D5CFCE27A115
774FAF25637BBC2A,C364D5CFCE27A115
9483A945F102C4CE,5BD6A4EE56A73320
FCE2BFFA386C5B6E,C364D5CFCE27A115
A6FBD521C9E4FC0E,5CE8EFB41E0515D7
00529303819CBE33,5BD6A4EE56A73320
182509F881501B1E,99BA9780D7CEBA09
34C307A58DF3ED8A,99BA9780D7CEBA09
9453E245E93A6871,5BD6A4EE56A73320
D64B8AB5213AAFB7,BECA51082AEC472A
B074B590E4A9A683,C364D5CFCE27A115
0896814EE5958796,C364D5CFCE27A115
190769642AF0E446,5BD6A4EE56A73320
16C647C6D4010991,5BD6A4EE56A73320
8E00C87768F016F8,5BD6A4EE56A73320
7BBECE5603536CCD,5BD6A4EE56A73320
2DE0B8A951E94451,5BD6A4EE56A73320
356731300B8BD75D,5BD6A4EE56A73320
A4BBA2762F52CF16,99BA9780D7CEBA09
561CBDD39154289A,5BD6A4EE56A73320
2F6904466B0ADFC0,5BD6A4EE56A73320
781E932CB7C8314F,BBC826F2600D6108
79DA80836B51C98E,C364D5CFCE27A115
6ED4E043674C4A51,5BD6A4EE56A73320
6D265263CD54FBB3,5CE8EFB41E0515D7
DC33239B778583C0,C364D5CFCE27A115
CC454F94DD64A721,5BD6A4EE56A73320
D6FC1BB32B8B1044,5BD6A4EE56A73320
C8E53E1810D7E9F3,5BD6A4EE56A73320
96ACA8A8A3A59267,5BD6A4EE56A73320
18CF75FFC16EA25B,5BD6A4EE56A73320
B591D5753BCE8549,5BD6A4EE56A73320
5625E2F1908F0F57,5BD6A4EE56A73320
B15B6D44402BA674,5CE8EFB41E0515D7
B15B6D44402BA674,5CE8EFB41E0515D7
C6EF415204F4BDD8,C364D5CFCE27A115
CC363F4365A9BF54,99BA9780D7CEBA09
768F6BE4612274A5,99BA9780D7CEBA09
7926D1A0C1C0E24B,99BA9780D7CEBA09
CC8BC553CA7753DA,C364D5CFCE27A115
C05AFF6A90B454B9,99BA9780D7CEBA09
01CA9E7BB30F8E2F,C364D5CFCE27A115
57EEB456CEAE1DE7,5BD6A4EE56A73320
EFC82EFF5B25CA4F,5BD6A4EE56A73320
33A96C6AD5F65848,99BA9780D7CEBA09
C9D3DD8E534DF7A2,5BD6A4EE56A73320
5566C0CD1630F2A6,C364D5CFCE27A115
08BC6A18682B29F4,5BD6A4EE56A73320
589E610DBF3908C5,99BA9780D7CEBA09
BA99357B28734150,C364D5CFCE27A115
197D393C889763EB,C364D5CFCE27A115
07AFC0B9333D02A4,C364D5CFCE27A115
410C5F8F926D3696,5BD6A4EE56A73320
93E4B82D6F3A0CF7,C364D5CFCE27A115
769FC4C8BA8A2295,C364D5CFCE27A115
E2143B1A76CA1BE2,99BA9780D7CEBA09
BD309F0753F1C5F2,99BA9780D7CEBA09
C9216E31A537C9D4,5CE8EFB41E0515D7
C9216E31A537C9D4,5CE8EFB41E0515D7
D1FCBD1A8C605DBF,99BA9780D7CEBA09
FA1A1881B5CFC0D8,C364D5CFCE27A115
095A69B00C9F4108,C364D5CFCE27A115
A12D829382F3CD57,C364D5CFCE27A115
3CA567102A3587BF,C364D5CFCE27A115
AD022F732C7CDE36,5BD6A4EE56A73320
0AFE561862B929A0,C364D5CFCE27A115
A4A0E06C9FE98844,C364D5CFCE27A115
BE748320E2590217,C364D5CFCE27A115
CD0292D6C7F32571,C364D5CFCE27A115
CC2E6744D9C8CCDC,5BD6A4EE56A73320
56DBE2169ECFD0B8,C364D5CFCE27A115
592A58CE7C3481EF,C364D5CFCE27A115
D2EC8950C2E4F503,C364D5CFCE27A115
7FEB5BDF008186C5,C364D5CFCE27A115
54ED4D64647C7F7C,5CE8EFB41E0515D7
54ED4D64647C7F7C,5CE8EFB41E0515D7
123A93D9592436DE,C364D5CFCE27A115
B46F6D2D7F5116CE,C364D5CFCE27A115
CE75555A79275F25,C364D5CFCE27A115
A1F0A60E81DE3B80,C364D5CFCE27A115
7E0D7B42DDA5E8ED,99BA9780D7CEBA09
5CD8B73719A53C3F,C364D5CFCE27A115
2940E6D33753DABD,C364D5CFCE27A115
03522045C8F1CD1F,C364D5CFCE27A115
1621535D0A66CB49,C364D5CFCE27A115
EDC5014443760D6D,C364D5CFCE27A115
569D785486A75C11,99BA9780D7CEBA09
4FCBFB27C3910206,C364D5CFCE27A115
7C7E9E4A60F15E87,5CE8EFB41E0515D7
7C7E9E4A60F15E87,5CE8EFB41E0515D7
5A5F48990A69366D,99BA9780D7CEBA09
9B17514CFD08FC9B,C364D5CFCE27A115
A5DE8DCF3D521D0C,C364D5CFCE27A115
DA3DF09B1EED9C59,5CE8EFB41E0515D7
DA3DF09B1EED9C59,5CE8EFB41E0515D7
1BCC5369055805BF,C364D5CFCE27A115
6C6F8DDEC57B3381,C364D5CFCE27A115
645FEB222BDB75EC,C364D5CFCE27A115
E249A6A08F4BF47F,C364D5CFCE27A115
186FBA52A907D3A7,C364D5CFCE27A115
A32E42E82949CBA9,99BA9780D7CEBA09
F97FA27D108E1C1A,99BA9780D7CEBA09
3E78F66917AB8E79,99BA9780D7CEBA09
F7B85E3844BF4A90,C364D5CFCE27A115
18AA8A6570038BEB,C364D5CFCE27A115
0E1415FAF062E7D7,C364D5CFCE27A115
C821F4B3E3EC10AD,8DCE640448C407B9
D74D6D961015E800,99BA9780D7CEBA09
FFEB53D9957349FF,5BD6A4EE56A73320
5440FA5FB2BF9B5A,5BD6A4EE56A73320
2AFEEAD4E327E024,99BA9780D7CEBA09
B4D28FF30D5533AF,99BA9780D7CEBA09
B01833AA78F5E85E,C364D5CFCE27A115
310EF2B5D5B94893,C364D5CFCE27A115
62908466E057CFB5,99BA9780D7CEBA09
451AED0EB049D986,5BD6A4EE56A73320
82082B03BCD5677B,99BA9780D7CEBA09
B331F955719F7F06,C364D5CFCE27A115
85DFFDF7B3397FB5,5CE8EFB41E0515D7
D2AD71C343A9CBAB,BBC826F2600D6108
555878C5DF604A1D,C364D5CFCE27A115
4DB4FDD07A915E7F,99BA9780D7CEBA09
6FAC561A5F177EAF,5BD6A4EE56A73320
B01B34E1AB3FC75E,C364D5CFCE27A115
6450338716993AC7,C364D5CFCE27A115
047D0AC646C03D8B,C364D5CFCE27A115
1CD7C54B7D8E4692,5BD6A4EE56A73320
EB766A6734BFC3E7,5CE8EFB41E0515D7
EB766A6734BFC3E7,5CE8EFB41E0515D7
24EAD386F1AC5DDE,C364D5CFCE27A115
E069612DB7AEB996,C364D5CFCE27A115
FF21D22A6A7B03F4,99BA9780D7CEBA09
EEB48E64CF290708,C364D5CFCE27A115
7CAD49C0695B2CDC,C364D5CFCE27A115
BDCA93E02C81D15E,5BD6A4EE56A73320
45037F3E036376F6,C364D5CFCE27A115
D5ED5FBB74871745,C364D5CFCE27A115
5962BC78D354B371,C364D5CFCE27A115
DB732129775EFECC,5BD6A4EE56A73320
F15DFAF156948576,6B42B86C40760529
4398DE3D92235ED3,6B42B86C40760529
9D390C7DAB0A8379,6B42B86C40760529
33257551EE0CB2F1,C67C7C838DB98D66
31D60EA06308DD91,C67C7C838DB98D66
688B02050AA97362,C67C7C838DB98D66
EE7B05B1A7BBE103,C67C7C838DB98D66
1F841B846EB98146,C67C7C838DB98D66
BC304975A47F645A,122698902D6A83B7
2CC3A76C7C46CA87,75556553A5F08E4C
BDAFC1F6DEDA953A,C67C7C838DB98D66
65C79DA0B680E6F4,122698902D6A83B7
FEB35B343ECA69FF,75556553A5F08E4C
0C04EDEB2C0BA44F,122698902D6A83B7
6056676CFA7A04DA,75556553A5F08E4C
C14A1B661B7BDD1F,122698902D6A83B7
FD4B8CE37A770F67,122698902D6A83B7
3552F6E16C0E6C07,122698902D6A83B7
01C6BF6F1FB87960,122698902D6A83B7
85C3BE5F6726C369,75556553A5F08E4C
688EF5B7017BBBF8,75556553A5F08E4C
48C907B6EF2CCA41,75556553A5F08E4C
19CE520B532CC8B6,75556553A5F08E4C
AC9AB15D38EB7E86,122698902D6A83B7
7A25C1E2DE11BE39,122698902D6A83B7
AC0383BC3783B33E,122698902D6A83B7
A55747356A259D8D,122698902D6A83B7
A55747356A259D8D,122698902D6A83B7
61F6120A83C591B9,122698902D6A83B7
364167CB0232472D,75556553A5F08E4C
4D1139C6C8E8939E,75556553A5F08E4C
36BD14DB723634F5,122698902D6A83B7
07CD3F57B5141A21,122698902D6A83B7
DCCA89E2FE9D9BBA,122698902D6A83B7
68F1FFA8267CF6F6,75556553A5F08E4C
C372746AE3E40781,122698902D6A83B7
B4624623A2E46C6A,122698902D6A83B7
9779EA7CB2418ECF,122698902D6A83B7
418A652F9989A24C,122698902D6A83B7
E58CFE9909860C79,122698902D6A83B7
A194E9C9518FFAE7,75556553A5F08E4C
5A98DC744DD38F61,122698902D6A83B7
E6B5822E6E808659,75556553A5F08E4C
7D8E0DB762AFA844,75556553A5F08E4C
CB8C26A38A882858,75556553A5F08E4C
DB860C4FCA793B15,75556553A5F08E4C
F1EC244B213EF33D,75556553A5F08E4C
E799582E0ABBD41F,122698902D6A83B7
E99381AAE84E11B9,122698902D6A83B7
6D31105E1E75E42F,122698902D6A83B7
3C6B2420105A1DBA,75556553A5F08E4C
5387D452E1F4D693,75556553A5F08E4C
4B19F8E50BADA688,122698902D6A83B7
6B003DBBFD363201,75556553A5F08E4C
0A18F021F2B99D53,75556553A5F08E4C
FD9F8C5D357B9D66,75556553A5F08E4C
33705ECF8DC4DBF9,75556553A5F08E4C
175AB3CA8C3B5998,75556553A5F08E4C
5426D77398731468,122698902D6A83B7
D29D2FADF45E0711,75556553A5F08E4C
787B0B8025292ED0,75556553A5F08E4C
7BCCF312F481EAB9,122698902D6A83B7
49B4881989DAEB93,122698902D6A83B7
8F45B1666186E769,75556553A5F08E4C
A58292C16902E1A6,75556553A5F08E4C
9AC53A9DEED9B75C,122698902D6A83B7
768412E56A1AFCBA,122698902D6A83B7
DE296FFE5E1C7965,75556553A5F08E4C
0693CB0165442560,75556553A5F08E4C
15FE3A96FF3F1D13,75556553A5F08E4C
EC3105B2A8B1AFC1,75556553A5F08E4C
041BD3E1A3A581AA,75556553A5F08E4C
7CF87EEC8872C5E8,75556553A5F08E4C
8989CA0CC412F689,122698902D6A83B7
EFC1685604D9207D,122698902D6A83B7
A1D2AE9FF5854D0B,75556553A5F08E4C
53B4D93FAE085CF3,122698902D6A83B7
F7F38C871D0BC38D,122698902D6A83B7
6168EF0243302CE1,75556553A5F08E4C
CEDE226FD79A1B13,122698902D6A83B7
B9EE1E084A0000BC,122698902D6A83B7
DD202E350DCA2203,122698902D6A83B7
92D9EB3010811806,75556553A5F08E4C
0D57B6C6FBF47228,122698902D6A83B7
4D5D9274EE977294,122698902D6A83B7
BCE990DDA5F187C6,122698902D6A83B7
86311C8AF07833F7,75556553A5F08E4C
94406A9154F72350,75556553A5F08E4C
F4D978F0A3DABAEC,6B42B86C40760529
3E7A07CA98F2100B,B79E5925C68D6E93
185739A9A4B2B612,6B42B86C40760529
277AAD59FE31C929,6B42B86C40760529
9FA3905F3599069D,6B42B86C40760529
6B3130028D763664,6B42B86C40760529
9EFC257511821CD1,6B42B86C40760529
AE587EA17935DBEA,6B42B86C40760529
7CB5F3F22B23E76E,6B42B86C40760529
F65D94937B1EED1A,6B42B86C40760529
7D822225A7945679,C67C7C838DB98D66
183F3240E417C4A2,6B42B86C40760529
9AC275CC28D76A53,6B42B86C40760529
85EE5392B8374BF3,6B42B86C40760529
B71F92C23ECB96F3,6B42B86C40760529
E14C2D385506017F,6B42B86C40760529
E3C6418088BDDEDF,6B42B86C40760529
FB39A0F469DC4FB1,6B42B86C40760529
50872828781CE199,6B42B86C40760529
92572682D8F2CF2A,6B42B86C40760529
BB9FA77830F07CFC,6B42B86C40760529
54E097EBE41F6408,6B42B86C40760529
5D16A67BFF46BFB6,6B42B86C40760529
AE0917E846DE1037,6B42B86C40760529
324CDFC6158CE33E,6B42B86C40760529
8F2127423BDC3D62,6B42B86C40760529
8894B53276DFAFBF,6B42B86C40760529
041768F579C9A829,6B42B86C40760529
FF278EFC410079BB,6B42B86C40760529
7CF58F4C931A73E9,B79E5925C68D6E93
4C69CD9E9461FE2C,B79E5925C68D6E93
1C13E6EC388778FD,75556553A5F08E4C
93C9F2913FBF998E,75556553A5F08E4C
48AD82D56D6DD7E7,75556553A5F08E4C
E7179D065C5C14C3,75556553A5F08E4C
DC271CCCF63BD7B0,75556553A5F08E4C
E021BC71086CF608,75556553A5F08E4C
EB0315DE81751EDC,75556553A5F08E4C
37B0586480991CA0,75556553A5F08E4C
59CE3BC69AFB5733,75556553A5F08E4C
B98186EFC90DBF21,75556553A5F08E4C
B98186EFC90DBF21,75556553A5F08E4C
A56FE7E6672500E5,75556553A5F08E4C
17B8B29120877020,122698902D6A83B7
829D47E34D434E5B,122698902D6A83B7
5C97B17B8C9DCBAB,122698902D6A83B7
64444AEA368321BE,122698902D6A83B7
A1E29666923DF0F2,122698902D6A83B7
9196CAFBB1403CF3,122698902D6A83B7
740CA4329DE2312A,122698902D6A83B7
874CF6D337468EA5,122698902D6A83B7
5A14C47B221B2B34,122698902D6A83B7
3E6D63A08A0042F5,122698902D6A83B7
0317D1A6E3E4BB58,122698902D6A83B7
337C77E3626DF726,122698902D6A83B7
BC16BE2B4B569AAD,122698902D6A83B7
A4BE56A0B06A4733,122698902D6A83B7
49F0DC24F784E3EE,122698902D6A83B7
9EAC3C0A3746CE77,122698902D6A83B7
0332E320847A241F,122698902D6A83B7
A021F4C776F94256,122698902D6A83B7
86A72ECECF722FB4,122698902D6A83B7
EEBDF70DB682B812,122698902D6A83B7
84E5B9D40AA1A2B3,958AD56B9FCD5965
84E5B9D40AA1A2B3,958AD56B9FCD5965
3B6EED0A4B0C1D1D,95D565EF66E7DFF9
3B6EED0A4B0C1D1D,95D565EF66E7DFF9
3B6EED0A4B0C1D1D,95D565EF66E7DFF9
3B6EED0A4B0C1D1D,95D565EF66E7DFF9
E4B857ABFE2C8AFE,958AD56B9FCD5965
E4B857ABFE2C8AFE,958AD56B9FCD5965
72B330D4677D05AB,122698902D6A83B7
835B82B20704329F,958AD56B9FCD5965
835B82B20704329F,958AD56B9FCD5965
EED69E240A45359D,122698902D6A83B7
31EBBD59E603068C,122698902D6A83B7
38187E11A04C18E3,122698902D6A83B7
C943F910427F5BC1,122698902D6A83B7
F972177965DE0D0B,958AD56B9FCD5965
F972177965DE0D0B,958AD56B9FCD5965
0A67D5E20F1C5763,122698902D6A83B7
1A68D29341FDBC4C,958AD56B9FCD5965
1A68D29341FDBC4C,958AD56B9FCD5965
E0B11D0AF1FAE348,122698902D6A83B7
9200E51814C28145,122698902D6A83B7
17B8B4F1482AFE92,122698902D6A83B7
8C55317158E9A80B,958AD56B9FCD5965
8C55317158E9A80B,958AD56B9FCD5965
3EC586CB778CEB2A,122698902D6A83B7
ED7F5AD046B2A88D,122698902D6A83B7
A8AB5C6C53CE116D,958AD56B9FCD5965
A8AB5C6C53CE116D,958AD56B9FCD5965
43FE9A7BC6B67A25,122698902D6A83B7
02325609D787EE1F,122698902D6A83B7
F3CBFA828C3EF319,122698902D6A83B7
1BC3D5D97BDD17A3,122698902D6A83B7
BC75068BC8991D57,122698902D6A83B7
9395EBFEE4C96B64,122698902D6A83B7
7DE3263226A69244,122698902D6A83B7
723424AD70D959F6,122698902D6A83B7
4184ED65190F33F9,122698902D6A83B7
F83D00E9972E1277,958AD56B9FCD5965
F83D00E9972E1277,958AD56B9FCD5965
10346B6FBDC765CD,A548C152FF0DE9AB
FDEE09ACC1037FC2,A548C152FF0DE9AB
9AA63725B4E07E90,A548C152FF0DE9AB
A735FAFF6519420D,A548C152FF0DE9AB
AE8060B48A9F9DAD,A548C152FF0DE9AB
1D5E04E1FB5EBD60,A548C152FF0DE9AB
B52BF2066ACFAF68,A548C152FF0DE9AB
99306C6D768F2E17,A548C152FF0DE9AB
226C7D772282C83F,A548C152FF0DE9AB
38A30E1232AC31AD,A548C152FF0DE9AB
B672FDD4D205A109,063285DCEE963AB7
225F4C6AB77387A4,063285DCEE963AB7
2056862C4D3CFE6F,063285DCEE963AB7
49175B3F86A0BD78,063285DCEE963AB7
3B55597C8920EA9A,063285DCEE963AB7
FCD1AEF36B0590B6,063285DCEE963AB7
57C73E2B21912331,063285DCEE963AB7
1696CD4D809B5358,063285DCEE963AB7
409B4ADB36C92A41,063285DCEE963AB7
22EB479A342079BF,063285DCEE963AB7
B5D077C6306A966D,063285DCEE963AB7
52245F00CB4855FF,063285DCEE963AB7
CB4BAC2C0B510C8C,063285DCEE963AB7
4CC909F961F1DE93,063285DCEE963AB7
85AA7BB5C9EFD6A8,063285DCEE963AB7
43E55CE7696542A0,063285DCEE963AB7
A9B30DFCD1966E95,063285DCEE963AB7
0FC9F08563B7EAAB,063285DCEE963AB7
A96E5DB9A623A695,063285DCEE963AB7
91A5ACD18643FD01,063285DCEE963AB7
66E79081517B3770,063285DCEE963AB7
60318368738982CC,063285DCEE963AB7
A9F7D52CEBF9E511,063285DCEE963AB7
E603107A37BB7997,063285DCEE963AB7
A413926F6AFF2F29,063285DCEE963AB7
5E013DAED2883AD1,063285DCEE963AB7
9F6F72466F29D0D4,063285DCEE963AB7
254F077FB4FD0575,063285DCEE963AB7
C760C06CBAD3DBC4,063285DCEE963AB7
30F1159B2D552BA9,063285DCEE963AB7
0D63A107B7581A91,95D565EF66E7DFF9
F28349AA2F68830A,95D565EF66E7DFF9
28AC72C04DE5593D,95D565EF66E7DFF9
